date,speaker,url,party,state,topic
2015-05-22,PAUL,http://www.congress.gov/congressional-record/2015/05/22/senate-section/article/S3312-2,R,KY,unknown
2015-05-22,PAUL,http://www.congress.gov/congressional-record/2015/05/22/senate-section/article/S3312-2,R,KY,unknown
2015-05-23,CORNYN,http://www.congress.gov/congressional-record/2015/05/23/senate-section/article/S3313-7,R,TX,Veterans benefits
2015-05-23,CORNYN,http://www.congress.gov/congressional-record/2015/05/23/senate-section/article/S3313-7,R,TX,Veterans benefits
2015-05-23,CORNYN,http://www.congress.gov/congressional-record/2015/05/23/senate-section/article/S3313-7,R,TX,Veterans benefits
2015-05-31,REID,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3323-8,D,NV,unknown
2015-05-31,REED,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3324-1,D,RI,unknown
2015-05-31,REED,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3324-1,D,RI,unknown
2015-05-31,PAUL,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3324-3,R,KY,opioid epidemic
2015-05-31,PAUL,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3324-3,R,KY,opioid epidemic
2015-05-31,COTTON,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3329-2,R,AR,education
2015-05-31,COTTON,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3331-2,R,AR,education
2015-05-31,BROWN,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3341-4,D,OH,education
2015-05-31,BROWN,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3341-4,D,OH,education
2015-05-31,CARDIN,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3341-8,D,MD,education
2015-05-31,PAUL,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3342-1,R,KY,firearms
2015-05-31,PAUL,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3342-1,R,KY,firearms
2015-05-31,SANDERS,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3342-2,I,VT,cyber security
2015-05-31,PAUL,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3344-1,R,KY,Veterans benefits
2015-05-31,PAUL,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3344-1,R,KY,Veterans benefits
2015-05-31,PAUL,http://www.congress.gov/congressional-record/2015/05/31/senate-section/article/S3344-1,R,KY,Veterans benefits
2015-06-01,NELSON,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3374-1,D,FL,unknown
2015-06-01,KING,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3374-4,I,ME,Veterans benefits
2015-06-01,KING,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3374-4,I,ME,Veterans benefits
2015-06-01,KING,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3374-4,I,ME,Veterans benefits
2015-06-01,KING,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3374-4,I,ME,Veterans benefits
2015-06-01,KING,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3374-4,I,ME,Veterans benefits
2015-06-01,KING,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3374-4,I,ME,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3381-1,D,ND,unknown
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3381-1,D,ND,unknown
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,HEITKAMP,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3385-1,D,ND,Veterans benefits
2015-06-01,McCONNELL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3399-2,R,KY,unknown
2015-06-01,ALEXANDER,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3400-1,R,TN,unknown
2015-06-01,BLUMENTHAL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3401-1,D,CT,unknown
2015-06-01,SHAHEEN,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3401-2,D,NH,unknown
2015-06-01,VITTER,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3402-1,R,LA,unknown
2015-06-01,WHITEHOUSE,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3407-1,D,RI,unknown
2015-06-01,PAUL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3408-1,R,KY,military defense
2015-06-01,PAUL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3408-1,R,KY,military defense
2015-06-01,PAUL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3408-1,R,KY,military defense
2015-06-01,PAUL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3408-1,R,KY,military defense
2015-06-01,PAUL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3408-2,R,KY,Veterans benefits
2015-06-01,PAUL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3408-2,R,KY,Veterans benefits
2015-06-01,PAUL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3408-2,R,KY,Veterans benefits
2015-06-01,PAUL,http://www.congress.gov/congressional-record/2015/06/01/senate-section/article/S3408-2,R,KY,Veterans benefits
2015-06-02,McCONNELL,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3419-5,R,KY,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3421-3,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,LEE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3439-2,R,UT,unknown
2015-06-02,WHITEHOUSE,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3445-2,D,RI,unknown
2015-06-02,TOOMEY,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3447-1,R,PA,Veterans benefits
2015-06-02,TOOMEY,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3447-1,R,PA,Veterans benefits
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3448-1,R,SD,unknown
2015-06-02,WYDEN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3450-1,D,OR,Veterans benefits
2015-06-02,WYDEN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3450-1,D,OR,Veterans benefits
2015-06-02,LEAHY,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3451-1,D,VT,unknown
2015-06-02,BROWN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3452-1,D,OH,unknown
2015-06-02,COCHRAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3453-1,R,MS,unknown
2015-06-02,MANCHIN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3453-2,D,WV,unknown
2015-06-02,PETERS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3453-3,D,MI,unknown
2015-06-02,WYDEN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3454-1,D,OR,unknown
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,ROUNDS,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3455-2,R,SD,opioid epidemic
2015-06-02,BOOKER,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3457-1,D,NJ,Veterans benefits
2015-06-02,BOOKER,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3457-1,D,NJ,Veterans benefits
2015-06-02,BOOKER,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3457-1,D,NJ,Veterans benefits
2015-06-02,BOOKER,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3457-1,D,NJ,Veterans benefits
2015-06-02,BOOKER,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3457-1,D,NJ,Veterans benefits
2015-06-02,KING,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3462-1,I,ME,Veterans benefits
2015-06-02,KING,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3462-1,I,ME,Veterans benefits
2015-06-02,KING,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3462-1,I,ME,Veterans benefits
2015-06-02,KING,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3462-1,I,ME,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-02,SULLIVAN,http://www.congress.gov/congressional-record/2015/06/02/senate-section/article/S3631-6,R,AK,Veterans benefits
2015-06-03,REED,http://www.congress.gov/congressional-record/2015/06/03/senate-section/article/S3635-5,D,RI,unknown
2015-06-03,REED,http://www.congress.gov/congressional-record/2015/06/03/senate-section/article/S3635-5,D,RI,unknown
2015-06-03,McCONNELL,http://www.congress.gov/congressional-record/2015/06/03/senate-section/article/S3636-2,R,KY,unknown
2015-06-03,DURBIN,http://www.congress.gov/congressional-record/2015/06/03/senate-section/article/S3638-1,D,IL,unknown
2015-06-03,DURBIN,http://www.congress.gov/congressional-record/2015/06/03/senate-section/article/S3640-1,D,IL,unknown
2015-06-03,DURBIN,http://www.congress.gov/congressional-record/2015/06/03/senate-section/article/S3641-1,D,IL,Veterans benefits
2015-06-03,DURBIN,http://www.congress.gov/congressional-record/2015/06/03/senate-section/article/S3641-1,D,IL,Veterans benefits
2015-06-03,SASSE,http://www.congress.gov/congressional-record/2015/06/03/senate-section/article/S3642-1,R,NE,Veterans benefits
2015-06-03,SASSE,http://www.congress.gov/congressional-record/2015/06/03/senate-section/article/S3642-1,R,NE,Veterans benefits
