date,speaker,topic,state,party,dummycount
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,CRUZ,Healthcare,TX,Republican,1
2015-10-29,LEAHY,Nominations,VT,Democrat,1
2015-10-29,MIKULSKI,Healthcare,MD,Democrat,1
2015-10-29,WYDEN,Healthcare,OR,Democrat,1
2015-10-29,DAINES,Economy,MT,Republican,1
2015-10-29,HELLER,Education,NV,Republican,1
2015-10-29,BLUNT,Healthcare,MO,Republican,1
2015-10-29,LANKFORD,Economy,OK,Republican,1
2015-10-29,LANKFORD,Economy,OK,Republican,1
2015-10-29,LANKFORD,Economy,OK,Republican,1
2015-10-29,LANKFORD,Economy,OK,Republican,1
2015-10-29,LANKFORD,Economy,OK,Republican,1
2015-10-29,LANKFORD,Economy,OK,Republican,1
2015-11-03,McCONNELL,Amendments,KY,Republican,1
2015-11-03,McCONNELL,Nominations,KY,Republican,1
2015-11-03,McCONNELL,Nominations,KY,Republican,1
2015-11-03,McCONNELL,Nominations,KY,Republican,1
2015-11-03,REID,Healthcare,NV,Democrat,1
2015-11-03,REID,Nominations,NV,Democrat,1
2015-11-03,REID,Nominations,NV,Democrat,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,ERNST,Nominations,IA,Republican,1
2015-11-03,BARRASSO,Nuclear Agreements,WY,Republican,1
2015-11-03,BARRASSO,Nuclear Agreements,WY,Republican,1
2015-11-03,BARRASSO,Nuclear Agreements,WY,Republican,1
2015-11-03,BARRASSO,Nuclear Agreements,WY,Republican,1
2015-11-03,BARRASSO,Nuclear Agreements,WY,Republican,1
2015-11-03,BARRASSO,Nuclear Agreements,WY,Republican,1
2015-11-03,BARRASSO,Nuclear Agreements,WY,Republican,1
2015-11-03,SASSE,Nuclear Agreements,NE,Republican,1
2015-11-03,SASSE,Nuclear Agreements,NE,Republican,1
2015-11-03,SASSE,Nuclear Agreements,NE,Republican,1
2015-11-03,SASSE,Nuclear Agreements,NE,Republican,1
2015-11-03,SASSE,Nuclear Agreements,NE,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,SULLIVAN,Energy,AK,Republican,1
2015-11-03,McCONNELL,Programs and Agencies,KY,Republican,1
2015-11-03,BOXER,Amendments,CA,Democrat,1
2015-11-03,KING,Economy,ME,Independent,1
2015-11-03,BARRASSO,Education,WY,Republican,1
2015-11-03,CASSIDY,Nominations,LA,Republican,1
2015-11-03,CRAPO,Military,ID,Republican,1
2015-11-03,SESSIONS,Healthcare,AL,Republican,1
2015-11-03,VITTER,Economy,LA,Republican,1
2015-11-03,WHITEHOUSE,Military,RI,Democrat,1
2015-11-03,BLUMENTHAL,Nuclear Agreements,CT,Democrat,1
2015-11-03,ALEXANDER,Healthcare,TN,Republican,1
2015-11-03,VITTER,Economy,LA,Republican,1
2015-11-03,FLAKE,Programs and Agencies,AZ,Republican,1
2015-11-03,PORTMAN,Healthcare,OH,Republican,1
2015-11-04,McCONNELL,Healthcare,KY,Republican,1
2015-11-04,McCONNELL,Economy,KY,Republican,1
2015-11-04,REID,Military,NV,Democrat,1
2015-11-04,REID,Healthcare,NV,Democrat,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,TILLIS,Energy,NC,Republican,1
2015-11-04,MORAN,Nuclear Agreements,KS,Republican,1
2015-11-04,MORAN,Nuclear Agreements,KS,Republican,1
2015-11-04,MORAN,Nuclear Agreements,KS,Republican,1
2015-11-04,MORAN,Nuclear Agreements,KS,Republican,1
2015-11-04,McCAIN,Amendments,AZ,Republican,1
2015-11-04,BROWN,Military,OH,Democrat,1
2015-11-04,BLUNT,Programs and Agencies,MO,Republican,1
2015-11-04,MURRAY,Amendments,WA,Democrat,1
2015-11-05,McCONNELL,Healthcare,KY,Republican,1
2015-11-05,REID,Healthcare,NV,Democrat,1
2015-11-05,REID,Economy,NV,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,PETERS,Amendments,MI,Democrat,1
2015-11-05,RUBIO,Military,FL,Republican,1
2015-11-05,TOOMEY,Nominations,PA,Republican,1
2015-11-05,DAINES,Economy,MT,Republican,1
2015-11-05,HELLER,Programs and Agencies,NV,Republican,1
2015-11-05,HELLER,Programs and Agencies,NV,Republican,1
2015-11-05,GARDNER,Programs and Agencies,CO,Republican,1
2015-11-05,BARRASSO,Amendments,WY,Republican,1
2015-11-05,CASEY,Nuclear Agreements,not found,Independent,1
2015-11-05,McCONNELL,Amendments,KY,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-05,JOHNSON,World Economy,WI,Republican,1
2015-11-09,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-11-09,REID,Economy,NV,Democrat,1
2015-11-09,REID,Nominations,NV,Democrat,1
2015-11-09,SULLIVAN,Military,AK,Republican,1
2015-11-09,SULLIVAN,Military,AK,Republican,1
2015-11-09,SULLIVAN,Military,AK,Republican,1
2015-11-09,SULLIVAN,Military,AK,Republican,1
2015-11-09,SULLIVAN,Military,AK,Republican,1
2015-11-09,SULLIVAN,Military,AK,Republican,1
2015-11-09,SULLIVAN,Military,AK,Republican,1
2015-11-09,SULLIVAN,Military,AK,Republican,1
2015-11-09,BLUMENTHAL,Healthcare,CT,Democrat,1
2015-11-09,BLUMENTHAL,Nuclear Agreements,CT,Democrat,1
2015-11-09,BLUMENTHAL,Nuclear Agreements,CT,Democrat,1
2015-11-09,DURBIN,Education,IL,Democrat,1
2015-11-09,DURBIN,Economy,IL,Democrat,1
2015-11-09,DURBIN,Economy,IL,Democrat,1
2015-11-09,HATCH,Education,UT,Republican,1
2015-11-09,DURBIN,Nominations,IL,Democrat,1
2015-11-09,LEAHY,Nominations,VT,Democrat,1
2015-11-09,LEAHY,Military,VT,Democrat,1
2015-11-09,BALDWIN,Military,WI,Democrat,1
2015-11-09,DAINES,Energy,MT,Republican,1
2015-11-09,JOHNSON,Amendments,WI,Republican,1
2015-11-09,MENENDEZ,Education,NJ,Democrat,1
2015-11-10,McCONNELL,Military,KY,Republican,1
2015-11-10,REID,Amendments,NV,Democrat,1
2015-11-10,REID,Nuclear Agreements,NV,Democrat,1
2015-11-10,REID,Military,NV,Democrat,1
2015-11-10,TESTER,Military,MT,Democrat,1
2015-11-10,BLUNT,Military,MO,Republican,1
2015-11-10,WARREN,Healthcare,MA,Democrat,1
2015-11-10,CASSIDY,Education,LA,Republican,1
2015-11-10,CASEY,Education,not found,Independent,1
2015-11-10,CASEY,Education,not found,Independent,1
2015-11-10,TILLIS,Energy,NC,Republican,1
2015-11-10,CARPER,Education,DE,Democrat,1
2015-11-10,CARPER,Education,DE,Democrat,1
2015-11-10,BROWN,Energy,OH,Democrat,1
2015-11-10,BROWN,Economy,OH,Democrat,1
2015-11-10,LANKFORD,Nuclear Agreements,OK,Republican,1
2015-11-10,LANKFORD,Energy,OK,Republican,1
2015-11-10,MURKOWSKI,Energy,AK,Republican,1
2015-11-10,MURKOWSKI,Energy,AK,Republican,1
2015-11-10,BLUNT,Programs and Agencies,MO,Republican,1
2015-11-10,CARDIN,Military,MD,Democrat,1
2015-11-10,WHITEHOUSE,Military,RI,Democrat,1
2015-11-10,SCOTT,Energy,SC,Republican,1
2015-11-10,STABENOW,Programs and Agencies,MI,Democrat,1
2015-11-10,MANCHIN,Economy,WV,Democrat,1
2015-11-10,WHITEHOUSE,Healthcare,RI,Democrat,1
2015-11-10,DAINES,Energy,MT,Republican,1
2015-11-10,DAINES,Energy,MT,Republican,1
2015-11-10,DAINES,Energy,MT,Republican,1
2015-11-10,DAINES,Energy,MT,Republican,1
2015-11-10,LEE,Amendments,UT,Republican,1
2015-11-10,BALDWIN,Amendments,WI,Democrat,1
2015-11-10,MURKOWSKI,Nominations,AK,Republican,1
2015-11-10,SESSIONS,Amendments,AL,Republican,1
2015-11-16,REID,Healthcare,NV,Democrat,1
2015-11-16,MIKULSKI,Nuclear Agreements,MD,Democrat,1
2015-11-16,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-11-16,LEAHY,Nominations,VT,Democrat,1
2015-11-16,TOOMEY,Energy,PA,Republican,1
2015-11-16,HELLER,Amendments,NV,Republican,1
2015-11-16,HELLER,Programs and Agencies,NV,Republican,1
2015-11-16,ISAKSON,Healthcare,GA,Republican,1
2015-11-16,KLOBUCHAR,Programs and Agencies,MN,Democrat,1
2015-11-16,McCONNELL,Amendments,KY,Republican,1
2015-11-17,McCONNELL,Energy,KY,Republican,1
2015-11-17,McCONNELL,Military,KY,Republican,1
2015-11-17,REID,Nuclear Agreements,NV,Democrat,1
2015-11-17,REID,Nuclear Agreements,NV,Democrat,1
2015-11-17,REID,Nominations,NV,Democrat,1
2015-11-17,HELLER,Healthcare,NV,Republican,1
2015-11-17,KLOBUCHAR,Military,MN,Democrat,1
2015-11-17,KLOBUCHAR,Military,MN,Democrat,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,CAPITO,Energy,WV,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,DAINES,Energy,MT,Republican,1
2015-11-17,AYOTTE,Nominations,NH,Republican,1
2015-11-17,COTTON,Military,AR,Republican,1
2015-11-17,DAINES,Nuclear Agreements,MT,Republican,1
2015-11-17,HEITKAMP,Education,ND,Democrat,1
2015-11-17,MANCHIN,Education,WV,Democrat,1
2015-11-17,CORKER,World Economy,TN,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,COTTON,World Economy,AR,Republican,1
2015-11-17,MORAN,Nuclear Agreements,KS,Republican,1
2015-11-18,McCONNELL,Economy,KY,Republican,1
2015-11-18,ENZI,Economy,WY,Republican,1
2015-11-18,BROWN,Nuclear Agreements,OH,Democrat,1
2015-11-18,SCOTT,Nominations,SC,Republican,1
2015-11-18,BLUNT,Education,MO,Republican,1
2015-11-18,SCOTT,Economy,SC,Republican,1
2015-11-18,BLUNT,Economy,MO,Republican,1
2015-11-18,CAPITO,Education,WV,Republican,1
2015-11-18,MIKULSKI,Energy,MD,Democrat,1
2015-11-18,McCONNELL,Programs and Agencies,KY,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-18,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,McCONNELL,Healthcare,KY,Republican,1
2015-11-19,McCONNELL,Military,KY,Republican,1
2015-11-19,COLLINS,Nuclear Agreements,ME,Republican,1
2015-11-19,COLLINS,Nuclear Agreements,ME,Republican,1
2015-11-19,COATS,Programs and Agencies,IN,Republican,1
2015-11-19,COATS,Programs and Agencies,IN,Republican,1
2015-11-19,JOHNSON,Education,WI,Republican,1
2015-11-19,JOHNSON,Education,WI,Republican,1
2015-11-19,COONS,Nuclear Agreements,DE,Democrat,1
2015-11-19,COONS,Nuclear Agreements,DE,Democrat,1
2015-11-19,MURKOWSKI,Energy,AK,Republican,1
2015-11-19,MURKOWSKI,Energy,AK,Republican,1
2015-11-19,MURKOWSKI,Energy,AK,Republican,1
2015-11-19,ROBERTS,Military,KS,Republican,1
2015-11-19,PORTMAN,Energy,OH,Republican,1
2015-11-19,PORTMAN,Energy,OH,Republican,1
2015-11-19,SULLIVAN,Military,AK,Republican,1
2015-11-19,SULLIVAN,Military,AK,Republican,1
2015-11-19,LEAHY,Healthcare,VT,Democrat,1
2015-11-19,LEAHY,Programs and Agencies,VT,Democrat,1
2015-11-19,GRASSLEY,Amendments,IA,Republican,1
2015-11-19,BOXER,Education,CA,Democrat,1
2015-11-19,FEINSTEIN,Economy,CA,Democrat,1
2015-11-19,SHELBY,Healthcare,AL,Republican,1
2015-11-19,ALEXANDER,Healthcare,TN,Republican,1
2015-11-19,DAINES,Economy,MT,Republican,1
2015-11-19,HELLER,Education,NV,Republican,1
2015-11-19,HELLER,Education,NV,Republican,1
2015-11-19,KING,Education,ME,Independent,1
2015-11-19,MURKOWSKI,Military,AK,Republican,1
2015-11-19,PERDUE,Healthcare,GA,Republican,1
2015-11-19,PERDUE,Healthcare,GA,Republican,1
2015-11-19,ROUNDS,Education,SD,Republican,1
2015-11-19,DAINES,Education,MT,Republican,1
2015-11-19,ISAKSON,Education,GA,Republican,1
2015-11-19,McCAIN,Military,AZ,Republican,1
2015-11-19,MIKULSKI,Economy,MD,Democrat,1
2015-11-19,LEE,Nuclear Agreements,UT,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-19,SULLIVAN,Amendments,AK,Republican,1
2015-11-30,McCONNELL,Energy,KY,Republican,1
2015-11-30,McCONNELL,Healthcare,KY,Republican,1
2015-11-30,REID,Education,NV,Democrat,1
2015-11-30,REID,Healthcare,NV,Democrat,1
2015-11-30,REID,Nuclear Agreements,NV,Democrat,1
2015-11-30,REID,Education,NV,Democrat,1
2015-11-30,NELSON,Nominations,FL,Democrat,1
2015-11-30,NELSON,Nominations,FL,Democrat,1
2015-11-30,COTTON,Amendments,AR,Republican,1
2015-11-30,COTTON,Amendments,AR,Republican,1
2015-11-30,DURBIN,Healthcare,IL,Democrat,1
2015-11-30,PAUL,Nominations,KY,Republican,1
2015-11-30,PAUL,Nominations,KY,Republican,1
2015-11-30,PAUL,Nominations,KY,Republican,1
2015-11-30,PAUL,Nominations,KY,Republican,1
2015-11-30,SCOTT,Nominations,SC,Republican,1
2015-11-30,SCOTT,Nominations,SC,Republican,1
2015-11-30,SCOTT,Nominations,SC,Republican,1
2015-12-01,McCONNELL,Energy,KY,Republican,1
2015-12-01,REID,Healthcare,NV,Democrat,1
2015-12-01,REID,Nominations,NV,Democrat,1
2015-12-01,REID,Economy,NV,Democrat,1
2015-12-01,ISAKSON,Education,GA,Republican,1
2015-12-01,ISAKSON,Education,GA,Republican,1
2015-12-01,CORNYN,Healthcare,TX,Republican,1
2015-12-01,CORNYN,Amendments,TX,Republican,1
2015-12-01,CARDIN,Nuclear Agreements,MD,Democrat,1
2015-12-01,CARDIN,Nuclear Agreements,MD,Democrat,1
2015-12-01,THUNE,Healthcare,SD,Republican,1
2015-12-01,KAINE,Nuclear Agreements,VA,Democrat,1
2015-12-01,KAINE,Nuclear Agreements,VA,Democrat,1
2015-12-01,LEE,Programs and Agencies,UT,Republican,1
2015-12-01,BENNET,Education,CO,Democrat,1
2015-12-01,SANDERS,Healthcare,VT,Independent,1
2015-12-01,SANDERS,Healthcare,VT,Independent,1
2015-12-01,MURRAY,Healthcare,WA,Democrat,1
2015-12-01,CAPITO,Healthcare,WV,Republican,1
2015-12-01,CAPITO,Healthcare,WV,Republican,1
2015-12-01,WARREN,Healthcare,MA,Democrat,1
2015-12-01,WARREN,Healthcare,MA,Democrat,1
2015-12-01,MARKEY,Healthcare,MA,Democrat,1
2015-12-01,MARKEY,Healthcare,MA,Democrat,1
2015-12-01,MARKEY,Healthcare,MA,Democrat,1
2015-12-01,MARKEY,Healthcare,MA,Democrat,1
2015-12-01,MARKEY,Healthcare,MA,Democrat,1
2015-12-01,MARKEY,Healthcare,MA,Democrat,1
2015-12-01,MARKEY,Healthcare,MA,Democrat,1
2015-12-01,MORAN,Economy,KS,Republican,1
2015-12-01,HATCH,Economy,UT,Republican,1
2015-12-01,WICKER,Healthcare,MS,Republican,1
2015-12-01,WICKER,Healthcare,MS,Republican,1
2015-12-01,WICKER,Healthcare,MS,Republican,1
2015-12-01,GRASSLEY,Healthcare,IA,Republican,1
2015-12-01,WYDEN,Healthcare,OR,Democrat,1
2015-12-01,WYDEN,Healthcare,OR,Democrat,1
2015-12-01,McCONNELL,Programs and Agencies,KY,Republican,1
2015-12-01,LEAHY,Military,VT,Democrat,1
2015-12-01,MURKOWSKI,Energy,AK,Republican,1
2015-12-01,MURKOWSKI,Energy,AK,Republican,1
2015-12-01,MURKOWSKI,Energy,AK,Republican,1
2015-12-01,WYDEN,Programs and Agencies,OR,Democrat,1
2015-12-01,MURKOWSKI,Military,AK,Republican,1
2015-12-01,BOXER,Healthcare,CA,Democrat,1
2015-12-01,BOXER,Healthcare,CA,Democrat,1
2015-12-01,CARDIN,Healthcare,MD,Democrat,1
2015-12-01,BOOZMAN,Military,AR,Republican,1
2015-12-01,ISAKSON,Education,GA,Republican,1
2015-12-01,SHELBY,Programs and Agencies,AL,Republican,1
2015-12-01,TESTER,World Economy,MT,Democrat,1
2015-12-01,THUNE,Energy,SD,Republican,1
2015-12-01,THUNE,Energy,SD,Republican,1
2015-12-01,KIRK,Nuclear Agreements,IL,Republican,1
2015-12-01,McCONNELL,Economy,KY,Republican,1
2015-12-02,McCONNELL,Healthcare,KY,Republican,1
2015-12-02,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-12-02,REID,Education,NV,Democrat,1
2015-12-02,REID,Healthcare,NV,Democrat,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
2015-12-02,PERDUE,Healthcare,GA,Republican,1
